更新时间,#genre#
狂飙,http://jiaojirentv.top/2020/yy.php?id=1355142167
我爱我家,http://jiaojirentv.top/2020/yy.php?id=1382735557
济公游记,http://jiaojirentv.top/2020/yy.php?id=1355265814
新白娘子传奇,http://43.138.170.29:35455/yy/1354930969
笑傲江湖,http://2.itv.nctv.top:54321/yy/1354930909
新白娘子传奇,http://1.94.31.214:35455/yy/1354490667
天龙八部（国语版）,http://fmbox.cc/huya.php?id=23903123
新白娘子传奇,http://159.75.85.63:35455/yy/1354930969
红楼梦,http://159.75.85.63:35455/yy/1382745084
法证先锋Ⅲ,http://alist.xicp.fun:35455/yy/1382736802
天龙八部（国语版）,http://luobo.bkpcp.top/yy/1382736855
我爱我家,http://alist.xicp.fun:35455/yy/1382735557
正阳门下,http://alist.xicp.fun:35455/yy/1354931580
情满四合院,http://jiaojirentv.top/2020/yy.php?id=1382735541
康熙王朝,https://live.metshop.top/yy/1382736818
大江大河,http://11.xmyxc.cn/api/php/yy.php?id=1382736797
十大经典港剧之《大时代》,https://lunbo.freetv.top/yy/1354930891
流金岁月,http://11.xmyxc.cn/api/php/yy.php?id=1382736891
勇敢的心,http://11.xmyxc.cn/api/php/yy.php?id=18853
CNR中国之声,https://fanmingming.cn/fm?id=639
CNR经济之声,https://fanmingming.cn/fm?id=640
新白娘子传奇,http://11.xmyxc.cn/api/php/yy.php?id=1508902755
天龙八部（国语版）,http://www.clmy.cc:35455/yy/1355067965
知否知否轮播,http://zby.xjqxz.top/zfzf/live.m3u8
十大经典港剧之《大时代》,http://www.douzhicloud.site:35455/huya/23865161
红楼梦,http://iptv77.iptv66.eu.org:35455/yy/1382745084
十大经典港剧之《大时代》,https://live.metshop.top/yy/1354930891
西游记后传,http://1.94.31.214:35455/yy/1353392400
天下第一,http://alist.xicp.fun:35455/yy/1382736838
天龙八部（国语版）,http://alist.xicp.fun:35455/yy/1351814644
黑冰,http://alist.xicp.fun:35455/yy/1354932427
宰相刘罗锅,http://www.xzbn.site:35455/douyu/8543072
红楼梦,http://iptv.hn.cn:1258/yy/1382745084
新白娘子传奇,http://11.xmyxc.cn/api/php/yy.php?id=1354490667
中国交通广播,https://fanmingming.cn/fm?id=653
雍正王朝,http://www.xzbn.site:35455/douyu/6911044
新白娘子传奇,http://11.xmyxc.cn/api/php/yy.php?id=634132
隋唐英雄传,http://1.94.31.214:35455/yy/1352475619
天龙八部（国语版）,https://live.metshop.top/yy/1351814644
哈尔滨新闻,https://fenghuang.tv12.xyz/55.m3u8
新三国,http://live.nctv.top/douyu.php?id=12463728
陈情令,http://182.40.120.195/test-txdwk.flv.huya.com/src/1239543150218-1239543150218-11134998938774405120-2479086423892-10057-A-0-1.m3u8
宝宝动画,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000011000288002/index.m3u8?channel-id=bestzb&Contentid=5000000011000288002&livemode=1&stbId=YanG-1989
钟馗传说,http://11.xmyxc.cn/api/php/yy.php?id=1382736839
猫和老鼠,http://fmbox.cc/huya.php?id=11352879
西游记后传,http://11.xmyxc.cn/api/php/yy.php?id=1382736846
西游记后传,http://11.xmyxc.cn/api/php/yy.php?id=1353392400
CN卡通,https://hls-gateway.vpstv.net/streams/476247.m3u8
青春动漫,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000011000288008/index.m3u8?channel-id=bestzb&Contentid=5000000011000288008&livemode=1&stbId=YanG-1989
中华小当家,http://fmbox.cc/huya.php?id=11342413
红楼梦,http://11.xmyxc.cn/api/php/yy.php?id=1382745084
天龙八部（国语版）,http://jiaojirentv.top/2020/yy.php?id=1382736855
神医喜来乐,http://11.xmyxc.cn/api/php/yy.php?id=1382714119
神探狄仁杰,http://maomao.kandiantv.cn/douyu1.php?id=3395113
宰相刘罗锅,http://11.xmyxc.cn/api/php/yy.php?id=1382745191
伪装者,http://11.xmyxc.cn/api/php/yy.php?id=1382851593
雍正王朝,http://11.xmyxc.cn/api/php/yy.php?id=26901
睛彩青少,https://cc05.tv12.xyz/117.m3u8
猫和老鼠,http://182.40.120.180/test-txdwk.flv.huya.com/src/1423782038-1423782038-6115097289842229248-2847687532-10057-A-0-1.m3u8
睛彩青少,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226508/index.m3u8
天龙八部（国语版）,http://alist.xicp.fun:35455/yy/1382736855
大明王朝,http://alist.xicp.fun:35455/yy/1382736879
天龙八部（国语版）,http://alist.xicp.fun:35455/yy/1382749944
宫心计,http://43.138.170.29:35455/yy/1354933540
睛彩青少,http://111.22.153.159:35455/itv/3000000020000011525.m3u8?cdn=FifastbLive
少年包青天,http://11.xmyxc.cn/api/php/yy.php?id=1356043677
神探狄仁杰,http://11.xmyxc.cn/api/php/yy.php?id=1354932438
经典动漫,http://luobo.bkpcp.top/yy/24180320
河北少儿科教,http://8.138.7.223/tv/heb.php?id=0005
河北少儿科教,http://8.138.7.223/tv/heb.php?id=00052
隋唐英雄传,http://11.xmyxc.cn/api/php/yy.php?id=350891
宫心计,http://www.xzbn.site:35455/yy/1354933540
睛彩青少,http://home.wwang.pw:35455/itv/1000000006000270007.m3u8?cdn=ystenlive
宫心计,http://2.itv.nctv.top:54321/yy/1354933540
卡酷少儿,http://[2409:8087:1e02:20::10]/000000001000PLTV/11/224/3221226019/1.m3u8
卡酷少儿,http://www.furymax.top:85/rtp/239.69.1.193:10800
河北少儿科教,http://8.138.7.223/tv/heb.php?id=00051
卡酷少儿,http://1b6467f415.iok.la:9931/tsfile/live/1054_1.m3u8
陀枪师姐,http://www.xzbn.site:35455/huya/23860039
陀枪师姐,http://1.94.31.214:35455/huya/29465857
河北少儿科教,http://tv.pull.hebtv.com/jishi/shaoerkejiao.m3u8?t=2510710360&k=4ff4446adf3cce3de40dd013255b38b2
嘉佳卡通,http://home.wwang.pw:35455/itv/1000000002000025964.m3u8?cdn=ystenlive
狂飙,http://1.94.31.214:35455/yy/1355142167
卡酷少儿,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.222:9320
卡酷少儿,http://106.59.3.175:55555/rtp/239.200.200.64:8324
嘉佳卡通,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000025964/1.m3u8
嘉佳卡通,http://8.134.252.79:2222/rtp/239.10.0.129:1025
灌篮高手,http://1.94.31.214:35455/yy/1382735626
新水浒传,http://182.40.120.195/test-txdwk.flv.huya.com/src/1394565188-1394565188-5989611874600091648-2789253832-10057-A-0-1.m3u8
嘉佳卡通,http://[2409:8087:1e02:20::10]/000000001000PLTV/11/224/3221226021/1.m3u8
济公游记,http://43.138.170.29:35455/yy/1355265814
法证先锋Ⅲ,http://www.xzbn.site:35455/huya/23863804
河北少儿科教,http://121.19.134.139:808/tsfile/live/1003_1.m3u8
康熙王朝,http://www.xzbn.site:35455/yy/1382736818
嘉佳卡通,http://8.134.252.79:2222/rtp/239.20.0.119:2036
康熙王朝,http://1.94.31.214:35455/huya/11352940
康熙王朝,http://2.itv.nctv.top:54321/yy/1382736818
嘉佳卡通,http://8.134.252.79:2222/rtp/239.10.0.200:1025
十大经典港剧之《大时代》,http://www.xzbn.site:35455/huya/23865161
嘉佳卡通,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.72:8426
嘉佳卡通,http://117.141.162.238:8181/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
十大经典港剧之《大时代》,http://1.94.31.214:35455/huya/23865161
天龙八部（国语版）,http://182.40.120.195/test-txdwk.flv.huya.com/src/1099531752675-1099531752675-86435783040303104-2199063628806-10057-A-0-1.m3u8
武林外传,http://11.xmyxc.cn/api/php/yy.php?id=411376
天道,http://11.xmyxc.cn/api/php/yy.php?id=1382735574
卡酷少儿,http://183.184.47.145:8001/rtp/226.0.2.57:8368
嘉佳卡通,http://gslbmgsplive.miguvideo.com/wd_r1/2018/nfmedia/jjkt/1000/index.m3u8?msisdn=202511271423394f3c9635bbe3457b99625333562dc725&mdspid=&spid=699054&netType=0&sid=2206172388&pid=2028597139&timestamp=20251127142339&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=614952364&ParentNodeID=-99&assertID=2206172388&client_ip=218.28.233.106&SecurityKey=20251127142339&promotionId=&mvid=2206172388&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=6b937ddc07c1d4ae15971a2a9fee8d3f&ddCalcu=f63bed92834e70edfd9ca027ac117d945a1e
嘉佳卡通,http://iptvcyp.top:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://gslbmgsplive.miguvideo.com/wd_r1/2018/nfmedia/jjkt/1000/index.m3u8?msisdn=2025112510010251444b440e7c4404ba4f818bf8411049&mdspid=&spid=699054&netType=0&sid=2206172388&pid=2028597139&timestamp=20251125100102&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=614952364&ParentNodeID=-99&assertID=2206172388&client_ip=106.13.250.88&SecurityKey=20251125100102&promotionId=&mvid=2206172388&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=90cd543b33965372a2216a8b629e2678&ddCalcu=8970e6c22d4e5094236bb383a966152327a2
嘉佳卡通,https://cc05.tv12.xyz/101.m3u8
嘉佳卡通,http://gslbmgsplive.miguvideo.com/wd_r1/2018/nfmedia/jjkt/1000/index.m3u8?msisdn=20251127180722e17ecaeaca2c4c60a0d0283536cf812a&mdspid=&spid=699054&netType=0&sid=2206172388&pid=2028597139&timestamp=20251127180722&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=614952364&ParentNodeID=-99&assertID=2206172388&client_ip=218.28.233.106&SecurityKey=20251127180722&promotionId=&mvid=2206172388&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=827459b47ddf78f33b2592689da9f2fd&ddCalcu=d8f2e272f44950a9db94876d2d9f5728bf33
金鹰卡通,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225653/2.m3u8
飞虎之潜行极战,http://11.xmyxc.cn/api/php/yy.php?id=1354932420
放羊的星星,http://11.xmyxc.cn/api/php/yy.php?id=21480
嘉佳卡通,http://gslbmgsplive.miguvideo.com/wd_r1/2018/nfmedia/jjkt/1000/index.m3u8?msisdn=20251128160213c9b0bcc174d946a6b00ffe84eb589b80&mdspid=&spid=699054&netType=0&sid=2206172388&pid=2028597139&timestamp=20251128160213&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=614952364&ParentNodeID=-99&assertID=2206172388&client_ip=218.28.233.106&SecurityKey=20251128160213&promotionId=&mvid=2206172388&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=88447612cf93220211d1db26859099af&ddCalcu=f8a8e9429440709651826c2fb9d312d21012
嘉佳卡通,https://httop.top/hrtn-jiajkt
金鹰卡通,http://[2409:8087:1a0b:df::4008]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225653/index.m3u8
金鹰卡通,http://[2409:8087:1a0b:df::4008]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8
嘉佳卡通,http://gslbmgsplive.miguvideo.com/wd_r1/2018/nfmedia/jjkt/1000/index.m3u8?msisdn=202511280602115cd463779f3a4b798cdcc914cf2fceec&mdspid=&spid=699054&netType=0&sid=2206172388&pid=2028597139&timestamp=20251128060211&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=614952364&ParentNodeID=-99&assertID=2206172388&client_ip=218.28.233.106&SecurityKey=20251128060211&promotionId=&mvid=2206172388&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=3999c7e57ca7354a936e3e3fcfbeeb98&ddCalcu=8399eb92e94ec0b7fec5f73cea37e365349a
金鹰卡通,http://iptvcyp.top:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
正阳门下,http://11.xmyxc.cn/api/php/yy.php?id=1382851588
中华小当家,https://live.iill.top/huya/11342413
金鹰卡通,http://[2409:8087:1e02:20::10]/000000001000PLTV/11/224/3221226094/1.m3u8
宫心计,http://11.xmyxc.cn/api/php/yy.php?id=1354932429
狂飙,http://11.xmyxc.cn/api/php/yy.php?id=1382754187
天龙八部（国语版）,http://1.94.31.214:35455/huya/23903123
天龙八部（国语版）,http://www.xzbn.site:35455/yy/1351814644
天龙八部（国语版）,http://www.xzbn.site:35455/douyu/7655471
我爱我家,http://11.xmyxc.cn/api/php/yy.php?id=1356212303
金鹰卡通,http://106.59.3.175:55555/rtp/239.200.200.65:8328
嘉佳卡通,http://gslbmgsplive.miguvideo.com/wd_r1/2018/nfmedia/jjkt/1000/index.m3u8?msisdn=20251128020212935526559c3b479ebc3fb70e16622b68&mdspid=&spid=699054&netType=0&sid=2206172388&pid=2028597139&timestamp=20251128020212&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=614952364&ParentNodeID=-99&assertID=2206172388&client_ip=218.28.233.106&SecurityKey=20251128020212&promotionId=&mvid=2206172388&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=783b55c2632ba7eec554b9fc3774a3e0&ddCalcu=07e8e332ab4450757c32c6f392bb4a575ece
金鹰卡通,http://60.12.183.46:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0
金鹰卡通,http://www.furymax.top:85/rtp/239.69.1.248:11130
嘉佳卡通,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=jjkt
嘉佳卡通,http://1b6467f415.iok.la:9931/tsfile/live/1053_1.m3u8
金鹰卡通,http://1b6467f415.iok.la:9931/tsfile/live/1055_1.m3u8
金鹰卡通,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.221:9314
情满四合院,http://11.xmyxc.cn/api/php/yy.php?id=1382735541
金婚,http://11.xmyxc.cn/api/php/yy.php?id=1382828768
天龙八部（国语版）,http://11.xmyxc.cn/api/php/yy.php?id=1351814644
康熙王朝,http://11.xmyxc.cn/api/php/yy.php?id=1382851583
济公游记,http://11.xmyxc.cn/api/php/yy.php?id=1355265814
momo亲子,mitv://generationnexxxt.com:19806/2f2d9ad70ce7410aa99f2b9fa1753dd4
名侦探柯南,http://live.nctv.top/douyu.php?id=6484910
momo亲子,https://hls-gateway.vpstv.net/streams/477060.m3u8
天龙八部（国语版）,http://2.itv.nctv.top:54321/yy/1351814644
嘉佳卡通,http://113.64.146.99:9901/hls/50/index.m3u8
济公游记,http://11.xmyxc.cn/api/php/yy.php?id=21482
Cartoon Network,https://hls-gateway.vpstv.net/streams/709450.m3u8
金鹰卡通,http://nas.suntao.online:35455/bptv/10000100000000050000000004796942.m3u8
momo亲子,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=MOMO亲子台
Disney Channel,https://hls-gateway.vpstv.net/streams/477729.m3u8
河北少儿科教,https://event.pull.hebtv.com/jishi/shaoerkejiao.m3u8
卡酷少儿,http://39.164.174.139:5000/nl.m3u8?id=KKDH
Disney XD,https://hls-gateway.vpstv.net/streams/709479.m3u8
83射雕英雄传,http://159.75.85.63:35455/yy/1354210357
与凤行电视剧,http://159.75.85.63:35455/huya/26355866
Nickelodeon,http://aktv.top/AKTV/live/aktv3/nickelodeon/AKTV.m3u8
Nickelodeon,https://hls-gateway.vpstv.net/streams/477714.m3u8
金鹰卡通,http://183.11.239.36:808/hls/69/index.m3u8
83射雕英雄传,http://iptv.hn.cn:1258/yy/1354210357
Nick Jr.,mitv://generationnexxxt.com:19806/acebbded37714fa4a5554c025873a92c
nick jr,https://hls-gateway.vpstv.net/streams/605086.m3u8
嘉佳卡通,http://36.46.98.83:8025/rtp/239.112.205.135:5140
天龙八部（国语版）,http://11.xmyxc.cn/api/php/yy.php?id=1382749944
金鹰卡通,http://113.64.146.99:9901/hls/52/index.m3u8
宝宝动画,http://58.17.48.228:808/hls/80/index.m3u8
PBS Kids,https://hls-gateway.vpstv.net/streams/709353.m3u8
名侦探柯南,http://1.94.31.214:35455/huya/30080236
美食星球,mitv://generationnexxxt.com:19806/1baaeb6967434fee9bf4412904e573b0
求索记录,https://hls-gateway.vpstv.net/streams/708975.m3u8
十大经典港剧之《大时代》,http://cfss.cc/cdn/hy/23865161.m3u8
美食星球,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=foodplanet
Nickelodeon,http://api.mytv666.top/api/qwt.php?t=少儿频道&id=Nickelodeon
卡酷少儿,http://106.53.99.30/tv/20250803.php?id=卡酷少儿
动物星球,mitv://generationnexxxt.com:19806/5b41e724ea8e4e7eb92e3dac95589165
美食星球,http://pullpackage.alivecdn.com/live/3S8xigHp0f96ji1GgfcK5muiuOFRAzddBzLxBEU2DqbBg5l1J7.flv
Nickelodeon,http://api.mytv666.top/api/qwt.php?t=国外频道&id=Nickelodeon
美食星球,http://iptv.4666888.xyz/iptv.php?id=20271
动物星球,http://pullpackage.alivecdn.com/live/g46UG6stseWUHmKG9Abi152mY9avzddBzZYp79cmVD2E4glTg3.flv
名侦探柯南,http://zzy789.xyz/douyu1.php?id=1487654
金鹰卡通,http://183.184.47.145:8001/rtp/226.0.2.172:9288
动物星球,https://hls-gateway.vpstv.net/streams/477088.m3u8
卡酷少儿,http://116.235.57.63:4022/rtp/239.45.0.8:5140
Discovery,https://hls-gateway.vpstv.net/streams/477746.m3u8
Discovery,https://hls-gateway.vpstv.net/streams/476277.m3u8
动物星球,http://api.mytv666.top/api/qwt.php?t=国外频道&id=动物星球
Nickelodeon,https://live.tvfix.org/live/niko/index.m3u8
黑冰,http://11.xmyxc.cn/api/php/yy.php?id=1354932427
电子竞技,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/6000000003000011654/index.m3u8?channel-id=wasusyt&Contentid=6000000003000011654&livemode=1&stbId=YanG-1989
电竞天堂,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000011000288003/index.m3u8?channel-id=bestzb&Contentid=5000000011000288003&livemode=1&stbId=YanG-1989
哒啵电竞,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000003000000066/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000003000000066&IASHttpSessionId=OTT19019320240419154124000281
哆啦A梦,http://www.xzbn.site:35455/huya/11601963
蜡笔小新,http://1.94.31.214:35455/huya/11352970
哒啵电竞,https://cc05.tv12.xyz/114.m3u8
探秘中华美食,http://alist.xicp.fun:35455/yy/1354930954
嘉佳卡通,http://39.164.174.139:5000/nl.m3u8?id=JJKT
河北少儿科教,http://121.24.98.127:8090/hls/30/index.m3u8
哒啵电竞,http://www.72444165.xyz:5005/itv/ystenlive/1000000006000032327
美食星球,https://tv543.cc/Smart.php?id=foodplanet_twn
动物星球,https://tv543.cc/Smart.php?id=animalplanet_twn
Discovery,http://api.mytv666.top/api/hk.php?id=3136386361626565666132623631313664353563353234303965343739353437267469643d77696e74763132332669643d313133
英雄联盟,https://hls-gateway.vpstv.net/streams/646356.m3u8
天下第一,http://11.xmyxc.cn/api/php/yy.php?id=1382736838
Discovery,http://api.mytv666.top/api/hk.php?id=3531653631373237666331323161623264633762346463363734623433303237267469643d74762669643d3935
哒啵电竞,http://111.22.153.159:35455/itv/1000000006000032327.m3u8?cdn=ystenlive
知否知否应是绿肥红瘦,http://11.xmyxc.cn/api/php/yy.php?id=398312
嘉佳卡通,http://116.235.57.63:4022/rtp/239.45.1.48:5140
河北少儿科教,http://106.118.70.215:9901/tsfile/live/1003_1.m3u8
穿越火线,http://112.83.136.141:80/live/605964rzzgGEOZHr.flv?302_type=cold_aggr&_session_id=2376164747.n.cn-069f7p.14re_26504&cb_retry=0&did=d010b07dcb997ada9934081c873542f0&domain=tc-tct.douyucdn2.cn&expire=0&fp_user_url=http%3A%2F%2Ftc-tct.douyucdn2.cn%2Fdyliveflv1%2F605964rzzgGEOZHr.flv%3FwsAuth%3D43ef2d796067cbec9c238c73235a1005%26token%3Dcpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964%26logo%3D0%26expire%3D0%26did%3Dd010b07dcb997ada9934081c873542f0%26origin%3Dtct%26vhost%3Dplay1&logo=0&manage_ip=&mir=true&node_id=&origin=tct&pro_type=http&redirect_from=pod.cn-069f7p.14re.nss&token=cpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964&vhost=tc-tct.douyucdn2.cn&wsAuth=43ef2d796067cbec9c238c73235a1005
嘉佳卡通,http://106.53.99.30/tv/20250803.php?id=嘉佳卡通
JJ斗地主,http://openhls-tct.douyucdn2.cn:80/dyliveflv1a/488743rAHScWyyII_2000.m3u8
哒啵电竞,http://home.wwang.pw:35455/itv/1000000006000032327.m3u8?cdn=ystenlive
Pet Club TV,https://hls-gateway.vpstv.net/streams/708939.m3u8
河北少儿科教,http://121.19.134.246:808/hls/23/index.m3u8
嘉佳卡通,http://36.46.98.173:8025/rtp/239.112.205.135:5140
嘉佳卡通,http://1.82.144.44:4022/rtp/239.112.205.135:5140
金鹰卡通,http://39.164.174.139:5000/nl.m3u8?id=JYKT
嘉佳卡通,http://zqh2333.top:2222/rtp/239.93.0.246:5140
河北少儿科教,http://60.7.56.33:4000/rtp/239.253.92.174:6004
火影忍者,http://1.94.31.214:35455/huya/11342385
梨园,http://106.59.3.175:55555/rtp/239.200.200.101:8048
睛彩青少,http://39.134.64.87:6610/PLTV/88888888/224/3221226508/index.m3u8?IASHttpSessionId=
睛彩青少,http://114.254.37.119:8888/rtp/239.3.1.127:8001
睛彩青少,rtp://239.3.1.127:8001
JJ斗地主,http://www.52sw.top:678/play/huya.php?id=14079954
JJ斗地主,http://tc-tct.douyucdn2.cn/dyliveflv1a/488743rAHScWyyII_2000.flv?wsAuth=af68f33dc536a0fb76a514b2dcce8f6b&token=cpn-androidmpro-0-488743-df8b1830ef2e6ce1e55031a221b1d3b7dfd1c7e0d6d57314&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
云顶之弈,http://tc-tct.douyucdn2.cn/dyliveflv1/522423rw7NgKaYl9_2000p.flv?wsAuth=ce3c0d32c960ce39c10717b795f7ddf9&token=cpn-androidmpro-0-522423-99737a9b5bf363c27f62ed65c0f1025bd1ccd3a301de7e93&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
穿越火线,http://tc-tct.douyucdn2.cn:80/dyliveflv1/605964rzzgGEOZHr.flv?wsAuth=43ef2d796067cbec9c238c73235a1005&token=cpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
和平精英,http://tc-tct.douyucdn2.cn/dyliveflv1/999rx47n2pp8pKD_2000.flv?wsAuth=6c429f39afed615e842e02ad1a9b1c6e&token=cpn-androidmpro-0-999-d32d75306aab2a7980ad37445844bcccf012d2bb110b5c33&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
唐梨园秦腔剧院,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225581/2/index.m3u8
JJ斗地主,http://tc-tct.douyucdn2.cn/dyliveflv1a/488743rAHScWyyII_2000.flv?wsAuth=fd695c444eeee99cc6122ed396c805ba&token=cpn-androidmpro-0-488743-df8b1830ef2e6ce156759645768df95bf77749da61fcc901&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
梦幻西游·手游,http://tc-tct.douyucdn2.cn/dyliveflv1/9163712rMgvzHPS8.flv?wsAuth=08386df29327fb79ef1cf360dd01e99c&token=cpn-androidmpro-0-9163712-b202112df1a8ff8ce762e1d3561b3623df9da0ea0a74880e&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
猫和老鼠,http://cfss.cc/cdn/hy/11352879.m3u8
JJ斗地主,http://tc-tct.douyucdn2.cn/dyliveflv1a/488743rAHScWyyII_2000.flv?wsAuth=af68f33dc536a0fb76a514b2dcce8f6b&token=cpn-androidmpro-0-488743-df8b1830ef2e6ce1e55031a221b1d3b7dfd1c7e0d6d57314&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0
唐梨园秦腔剧院,https://hls-gateway.vpstv.net/streams/708842.m3u8
跑跑卡丁车,http://tc-tct.douyucdn2.cn/dyliveflv1/7722576rWHyhVf6Z_2000.flv?wsAuth=05a690d94290609839e7c868f44fbc3d&token=cpn-androidmpro-0-7722576-6b878e1c279c4ee5468d3b8183a8170664764100093885bc&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
百家讲坛――之明太祖朱元璋,http://alist.xicp.fun:35455/yy/1354936149
单挑荒野第一季,http://alist.xicp.fun:35455/yy/1354933535
青春动漫,https://live.v1.mk/api/bestv.php?id=qcdm8m/8000000
唐梨园秦腔剧院,http://www.furymax.top:85/rtp/239.69.1.33:9838
卡酷少儿,http://1.58.246.115:4001/rtp/229.58.190.186:5000
卡酷少儿,http://1.58.246.115:4000/rtp/229.58.190.186:5000
睛彩青少,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226508/index.m3u8
JJ斗地主,http://tc-tct.douyucdn2.cn/dyliveflv1a/488743rAHScWyyII_2000.m3u8?wsAuth=fd695c444eeee99cc6122ed396c805ba&token=cpn-androidmpro-0-488743-df8b1830ef2e6ce156759645768df95bf77749da61fcc901&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
唐梨园秦腔剧院,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.19:9634
易中天品三国,http://alist.xicp.fun:35455/yy/1354931498
中国味道 第4季-美食纪录片,http://alist.xicp.fun:35455/yy/1382736845
寻味顺德-美食纪录片,http://alist.xicp.fun:35455/yy/1382736844
卡酷少儿,http://39.134.64.87:6610/PLTV/88888888/224/3221225654/index.m3u8?IASHttpSessionId=
金鹰卡通,http://106.53.99.30/tv/20250803.php?id=金鹰卡通
卡酷少儿,http://171.119.206.232:6000/rtp/226.0.2.57:8368
唐梨园秦腔剧院,http://www.lizhinas.top:1009/rtp/239.252.220.179:5140
金鹰卡通,http://1.82.144.44:4022/rtp/239.112.205.136:5140
卡酷少儿,http://124.163.102.19:6000/rtp/226.0.2.57:8368
JJ斗地主,http://live-cmvideo.cmread.com:80/wd_r4/virtuallive/5101059662/150/01.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=86ee7113f215743d9b9272c072214c3c
VH1,https://hls-gateway.vpstv.net/streams/476650.m3u8
嘉佳卡通,http://218.60.86.8:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226539/.m3u8
Vevo Country,https://d3u2u3qzvtw7w.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-apxt8ie33sx6d/Vevo_Country.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.ssai_vendor=SSSLIVE&ads.service_id=USBC3600001RQ
嘉佳卡通,http://1.58.246.115:4001/rtp/229.58.190.107:5000
